,robot_x,robot_y,local_ppl_cnt
0,-0.09567085809127243,-3.7690301168721785,0
1,0.014837604547635483,-3.8148042208542146,0
2,0.17957370332609857,-3.746568294527741,1
3,0.34430980210456164,-3.678332368201268,1
4,0.5210864974011985,-3.501555672904631,1
5,0.6978631926978354,-3.324778977607994,1
6,0.8746398879944722,-3.148002282311357,1
7,1.051416583291109,-2.97122558701472,2
8,1.1470874413823815,-2.7402557038868984,2
9,1.242758299473654,-2.509285820759077,2
10,1.242758299473654,-2.259285820759077,3
11,1.132249836834746,-2.305059924741113,3
12,1.0365789787434736,-2.0740900416132915,4
13,1.0365789787434736,-2.1456476710858587,4
14,0.8598022834468367,-1.9688709757892218,5
15,0.8598022834468367,-2.040428605261789,4
16,0.8598022834468367,-2.1119862347343563,4
17,0.8598022834468367,-2.1835438642069236,5
18,0.9443817990229298,-2.2681233797830167,5
19,0.767605103726293,-2.0913466844863797,5
20,0.6028690049478299,-2.159582610812853,5
21,0.43813290616936684,-2.2278185371393264,4
22,0.3923588021873307,-2.1173100745004185,5
23,0.22762270340886762,-2.185546000826892,5
24,0.05084600811223075,-2.008769305530255,5
25,-0.12593068718440611,-1.831992610233618,5
26,-0.302707382481043,-1.655215914936981,4
27,-0.5336772656088646,-1.5595450568457085,4
28,-0.5336772656088646,-1.3095450568457085,4
29,-0.5336772656088646,-1.0595450568457085,4
30,-0.629348123700137,-0.8285751737178868,4
31,-0.4525714284035002,-0.6517984784212499,5
32,-0.2757947331068633,-0.4750217831246131,5
33,-0.09901803781022642,-0.2982450878279762,5
34,-0.0990180378102264,-0.04824508782797621,5
35,-0.09901803781022639,0.2017549121720238,5
36,-0.09901803781022638,0.4517549121720238,4
37,-0.09901803781022636,0.7017549121720238,4
38,-0.09901803781022635,0.9517549121720238,3
39,-0.09901803781022633,1.201754912172024,3
40,-0.09901803781022632,1.451754912172024,3
41,-0.0990180378102263,1.701754912172024,3
42,-0.09901803781022629,1.951754912172024,3
43,-0.09901803781022628,2.201754912172024,1
44,-0.003347179718953819,2.4327247952998454,1
45,0.09232367837231864,2.663694678427667,2
46,0.1879945364635911,2.8946645615554885,2
47,0.4189644195914128,2.990335419646761,1
48,0.6499343027192345,3.0860062777380333,1
49,0.8267109980158713,3.2627829730346702,1
50,0.6499343027192345,3.439559668331307,1
51,0.4731576074225976,3.616336363627944,1
52,0.29638091212596074,3.793113058924581,1
53,0.11960421682932387,3.969889754221218,1
