,local_ppl_cnt,vx,vy
0,1,6.123233995736766e-17,1.0
1,1,6.123233995736766e-17,1.0
2,2,6.123233995736766e-17,1.0
3,3,6.123233995736766e-17,1.0
4,3,6.123233995736766e-17,1.0
5,4,6.123233995736766e-17,1.0
6,6,6.123233995736766e-17,1.0
7,6,6.123233995736766e-17,1.0
8,6,6.123233995736766e-28,1e-11
9,9,6.123233995736766e-17,1.0
10,10,6.123233995736766e-17,1.0
11,10,6.123233995736766e-17,1.0
12,11,6.123233995736766e-28,1e-11
13,11,6.123233995736766e-17,1.0
14,12,6.123233995736766e-28,1e-11
15,11,6.123233995736766e-28,1e-11
16,10,6.123233995736766e-28,1e-11
17,9,6.123233995736766e-28,1e-11
