,robot_x,robot_y,local_ppl_cnt
0,-0.013012934476137161,-3.939997922629118,0
1,-0.032706212252378464,-3.7899418137967587,0
2,-0.04398175980895758,-3.5957129411399364,0
3,-0.049773347564041615,-3.3723244927823544,0
4,-0.044408336747437716,-3.146135311573744,0
5,-0.030446259770542383,-2.9036415480077267,0
6,-0.017896547447890043,-2.660558294504881,1
7,-0.0064386543817818165,-2.4170697890222073,2
8,0.004748926032334566,-2.1736706160008907,2
9,0.018118251580744982,-1.9318705163896084,0
10,0.042264501098543406,-1.6970729492604733,0
11,0.040409893495962024,-1.4470798335969448,0
12,0.03855528589338064,-1.1970867179334164,0
13,0.03670067829079926,-0.9470936022698879,0
14,0.016278323950245976,-0.6979291401803493,1
15,-0.030006787506863475,-0.4522511176764965,1
16,-0.09900040063075721,-0.21195987984538078,2
17,-0.1813181925099343,0.024098951369524002,2
18,-0.2653217378538102,0.2595631815493107,2
19,-0.3417857277672738,0.497582633048296,2
20,-0.40391066181473434,0.7397406287491322,3
21,-0.4507484834175557,0.9853138662874699,1
22,-0.4883962932508439,1.2324628867208958,1
23,-0.521400599507615,1.4802747555077076,1
24,-0.5614073488395661,1.7097354717552662,2
25,-0.6227266329806298,1.8924057371914387,3
26,-0.6849295820575207,2.0552822835743427,3
27,-0.7020756311248988,2.242494259029627,2
28,-0.6567694924306124,2.4341523237526417,2
29,-0.5685492239426821,2.6511525250971317,3
30,-0.4714459858369082,2.8815238811075687,2
31,-0.3743427477311343,3.1118952371180058,2
32,-0.28075706283561885,3.3339214213192463,2
33,-0.21056779543869197,3.500441063195467,2
34,-0.1579258448909968,3.6253307946026325,2
35,-0.1184443838428706,3.7189980931580067,1
36,-0.08883328805677593,3.7892485670745373,0
