,Frame,ID,px,py
0,0,1,1.9585833413769866,-0.21734327075563004
1,0,2,1.9439065258876898,1.151863391619825
2,0,3,1.8822550580385222,0.31241819333882387
3,0,0,0.027499999850988388,0.5
4,1,1,1.9405494785501876,-0.5418425462425627
5,1,2,1.8254482590377374,1.3665315468977473
6,1,3,1.6947588400658138,0.33529122591232996
7,1,0,0.054999999701976776,0.5
8,2,1,1.8512638435080677,-0.7361405576795658
9,2,2,1.6831806997125285,1.4641189386323687
10,2,3,1.4806234141095103,0.36726916697569467
11,2,0,0.08154595084488392,0.4928192989900708
12,3,1,1.7150657570615102,-0.804386670109318
13,3,2,1.5353816804692226,1.4804481694455183
14,3,3,1.2659531799581347,0.3940647436116949
15,3,0,0.10760141164064407,0.4840236781165004
16,4,1,1.556044240405641,-0.7924214606604013
17,4,2,1.3929223410433487,1.4501751361145783
18,4,3,1.0739490511384557,0.41205796933704414
19,4,0,0.13198408484458923,0.4713061572983861
20,5,1,1.3896602936697295,-0.7365883152206589
21,5,2,1.2631161903532058,1.399708927005872
22,5,3,0.9371467921199258,0.41963549649762605
23,5,0,0.1531306430697441,0.45372568536549807
24,6,1,1.2264433316225616,-0.6648626874205386
25,6,2,1.150703971282554,1.3512830506210465
26,6,3,0.8879735865397125,0.4180882429661023
27,6,0,0.17173278704285622,0.4334720382466912
28,7,1,1.0738276624479655,-0.6047658347450684
29,7,2,1.0549554398528354,1.3270650912523974
30,7,3,0.922463637839717,0.41051297918348933
31,7,0,0.19264880195260048,0.41561789717525244
32,8,1,0.9302783241862986,-0.5814426334438303
33,8,2,0.9635899124964548,1.3372842760825598
34,8,3,1.005465937382542,0.402716639732342
35,8,0,0.22011888027191162,0.41690042766276747
36,9,1,0.7826809770299615,-0.5904045828809901
37,9,2,0.8636866681501707,1.3662352214793758
38,9,3,1.1071790000077422,0.3989575719500083
39,9,0,0.24758895859122276,0.4181829581502825
40,10,1,0.6297376328310438,-0.6006160712131935
41,10,2,0.7536706645433277,1.3872911552606482
42,10,3,1.2088026449114224,0.4329608759206058
43,10,0,0.2750590369105339,0.41946548863779753
44,11,1,0.48521622675018183,-0.5886259359508135
45,11,2,0.6366424786408644,1.395308034365497
46,11,3,1.2834604007824046,0.4756989981981347
47,11,0,0.30252911522984505,0.42074801912531257
48,12,1,0.3541806991742368,-0.5589886563333434
49,12,2,0.519045877112541,1.3913298016908797
50,12,3,1.323901161293082,0.5216303018621843
51,12,0,0.3299991935491562,0.4220305496128276
52,13,1,0.23436441872363212,-0.5209125856769501
53,13,2,0.4029072860857579,1.381115726058474
54,13,3,1.336205799488612,0.5708195207460812
55,13,0,0.35746927186846733,0.42331308010034263
56,14,1,0.12154290580075613,-0.47839975472018753
57,14,2,0.28627778448012564,1.3676039954326356
58,14,3,1.3308671888618957,0.6244967611953289
59,14,0,0.3849393501877785,0.42459561058785766
60,15,1,0.01376905381228713,-0.42925984190745275
61,15,2,0.16700659496670373,1.3477796133007605
62,15,3,1.3173288927291504,0.6845628609036297
63,15,0,0.4124094285070896,0.4258781410753727
64,16,1,-0.08701827565053602,-0.36901748615935664
65,16,2,0.045762825147399586,1.3149909469225982
66,16,3,1.3013208741285243,0.7532443364125289
67,16,0,0.43987950682640076,0.42716067156288773
68,17,1,-0.17610760110123938,-0.29555426960838527
69,17,2,-0.07351180996122082,1.263587816552584
70,17,3,1.2838161410139104,0.8322466159830385
71,17,0,0.4673495851457119,0.42844320205040276
72,18,1,-0.24814801810375048,-0.21188894208696718
73,18,2,-0.18499636804117017,1.1925216504835383
