,robot_x,robot_y,local_ppl_cnt
0,-0.17677669529663687,-3.823223304703363,2
1,-0.050693143866683416,-3.69713975327341,2
2,0.07539040756327003,-3.571056201843456,3
3,0.1710612656545425,-3.3400863187156347,4
4,0.17106126565454252,-3.0900863187156347,6
5,-0.005715429642094344,-2.9133096234189977,7
6,-0.005715429642094328,-2.6633096234189977,10
7,-0.005715429642094324,-2.5917519939464304,12
8,-0.0057154296420943084,-2.3417519939464304,13
9,-0.18249212493873118,-2.1649752986497934,16
10,-0.35926882023536805,-1.9881986033531565,18
11,-0.5240049190138312,-1.919962677026683,18
12,-0.5513888382723026,-1.9860733062914144,18
13,-0.5637161477428064,-1.9563125485801536,19
14,-0.5760434572133103,-1.9265517908688927,21
15,-0.6034273764717817,-1.992662420133624,21
16,-0.6034273764717817,-1.9604496081121636,20
17,-0.6034273764717817,-1.9282367960907032,20
18,-0.6034273764717817,-1.856679166618136,20
19,-0.6034273764717817,-1.7851215371455686,20
20,-0.6331881341830424,-1.7974488466160725,20
21,-0.6837870192287291,-1.8480477316617592,16
22,-0.7498976484934603,-1.8754316509202305,16
23,-0.8695111465201177,-1.8754316509202305,16
24,-0.9891246445467752,-1.8754316509202305,15
25,-1.099633107185683,-1.9212057549022665,14
26,-1.1842126227617762,-2.0057852704783596,13
27,-1.099633107185683,-1.9212057549022665,14
28,-1.0490342221399964,-1.8706068698565799,15
29,-1.0216503028815251,-1.8044962405918485,16
30,-0.9710514178358385,-1.7538973555461619,15
31,-0.9388386058143781,-1.7538973555461619,15
32,-0.9066257937929176,-1.7538973555461619,15
33,-0.8942984843224138,-1.724136597834901,15
34,-0.8942984843224138,-1.6919237858134406,14
35,-0.8669145650639425,-1.6258131565487093,14
36,-0.8942984843224138,-1.559702527283978,14
37,-1.0203820357523672,-1.4336189758540245,12
38,-1.0661561397344033,-1.3231105132151166,13
39,-1.0661561397344033,-1.1448014447907109,15
40,-1.0661561397344033,-0.8948014447907109,14
41,-1.0661561397344033,-0.6448014447907109,15
42,-1.0661561397344033,-0.3948014447907109,14
43,-1.0661561397344033,-0.1448014447907109,16
44,-0.9556476770954954,-0.09902734080867474,16
45,-0.7773386086710896,-0.09902734080867474,18
46,-0.6577251106444322,-0.09902734080867474,18
47,-0.586167481171865,-0.09902734080867474,18
48,-0.46655398314520763,-0.09902734080867474,19
49,-0.30181788436674456,-0.030791414482201476,20
50,-0.2061470262754721,0.20017846864562022,21
51,-0.04141092749700903,0.2684143949720935,22
52,0.12332517128145404,0.33665032129856676,22
53,0.12332517128145405,0.5866503212985668,20
54,0.30163423970585984,0.5866503212985668,20
55,0.2333983133793866,0.7513864200770298,21
56,0.3016342397058599,0.5866503212985668,19
57,0.3016342397058599,0.5866503212985668,20
58,0.5516342397058599,0.5866503212985668,22
59,0.716370338484323,0.65488624762504,22
60,0.6481344121578497,0.8196223464035031,21
61,0.6481344121578497,0.9392358444301605,19
62,0.5524635540665773,1.1702057275579822,18
63,0.4567926959753049,1.401175610685804,19
64,0.3611218378840325,1.6321454938136257,19
65,0.2654509797927601,1.8631153769414475,17
66,0.2654509797927601,2.1131153769414475,15
67,0.2654509797927601,2.3631153769414475,12
68,0.2654509797927601,2.6131153769414475,12
69,0.2654509797927601,2.8631153769414475,12
70,0.16978012170148768,3.094085260069269,13
71,0.1697801217014877,3.344085260069269,12
72,0.16978012170148774,3.594085260069269,10
73,0.16978012170148776,3.844085260069269,8
