,local_ppl_cnt,vx,vy
0,0,-0.3826834323650897,0.9238795325112867
1,0,0.44203385055563166,-0.18309641592814485
2,1,0.6589443951138523,0.27294370530589307
3,1,0.6589443951138523,0.27294370530589307
4,1,0.7071067811865476,0.7071067811865475
5,1,0.7071067811865476,0.7071067811865475
6,1,0.7071067811865476,0.7071067811865475
7,2,0.7071067811865476,0.7071067811865475
8,2,0.38268343236508984,0.9238795325112867
9,2,0.38268343236508984,0.9238795325112867
10,3,6.123233995736766e-17,1.0
11,3,-0.4420338505556318,-0.18309641592814452
12,4,-0.3826834323650897,0.9238795325112867
13,4,-5.2579693132891015e-17,-0.2862305178902687
14,5,-0.7071067811865475,0.7071067811865476
15,4,-5.2579693132891015e-17,-0.2862305178902687
16,4,-5.2579693132891015e-17,-0.2862305178902687
17,5,-5.2579693132891015e-17,-0.2862305178902687
18,5,0.33831806230437256,-0.3383180623043727
19,5,-0.7071067811865475,0.7071067811865476
20,5,-0.6589443951138524,-0.27294370530589296
21,4,-0.6589443951138524,-0.27294370530589296
22,5,-0.18309641592814455,0.44203385055563177
23,5,-0.6589443951138524,-0.27294370530589296
24,5,-0.7071067811865475,0.7071067811865476
25,5,-0.7071067811865475,0.7071067811865476
26,4,-0.7071067811865475,0.7071067811865476
27,4,-0.9238795325112867,0.3826834323650899
28,4,6.123233995736766e-17,1.0
29,4,6.123233995736766e-17,1.0
30,4,-0.3826834323650897,0.9238795325112867
31,5,0.7071067811865476,0.7071067811865475
32,5,0.7071067811865476,0.7071067811865475
33,5,0.7071067811865476,0.7071067811865475
34,5,6.123233995736766e-17,1.0
35,5,6.123233995736766e-17,1.0
36,4,6.123233995736766e-17,1.0
37,4,6.123233995736766e-17,1.0
38,3,6.123233995736766e-17,1.0
39,3,6.123233995736766e-17,1.0
40,3,6.123233995736766e-17,1.0
41,3,6.123233995736766e-17,1.0
42,3,6.123233995736766e-17,1.0
43,1,6.123233995736766e-17,1.0
44,1,0.38268343236508984,0.9238795325112867
45,2,0.38268343236508984,0.9238795325112867
46,2,0.38268343236508984,0.9238795325112867
47,1,0.9238795325112867,0.3826834323650898
48,1,0.9238795325112867,0.3826834323650898
49,1,0.7071067811865476,0.7071067811865475
50,1,-0.7071067811865475,0.7071067811865476
51,1,-0.7071067811865475,0.7071067811865476
52,1,-0.7071067811865475,0.7071067811865476
53,1,-0.7071067811865475,0.7071067811865476
