,robot_x,robot_y,local_ppl_cnt
0,1.5308084989341915e-17,-3.75,1
1,3.061616997868383e-17,-3.5,2
2,0.01677008077603656,-3.2505631053938386,3
3,-0.08688522976521366,-3.112538014625647,2
4,-0.22957035323081115,-2.976979114055292,2
5,-0.31286213765860793,-2.741262168022909,2
6,-0.3200325022595551,-2.491365017435933,4
7,-0.3790458220741876,-2.248429988910906,5
8,-0.3631650251448713,-1.9989348981999064,5
9,-0.3952523489223113,-1.7510026420233418,6
10,-0.4425623308612038,-1.5055199224503713,7
11,-0.4224953022515994,-1.2563265951665508,10
12,-0.3459518384567337,-1.0183326915675635,10
13,-0.3121857433631986,-0.7706234853960238,11
14,-0.3189382740816549,-0.5207146953767523,11
15,-0.34606589199635907,-0.27219086886051297,10
16,-0.338692808345954,-0.02229961723796392,10
17,-0.36783015632731464,0.2259966069633177,10
18,-0.3803052355755494,0.47568515775760273,10
19,-0.398980039397742,0.7249866854348366,12
20,-0.39093352737506964,0.9748571591692676,11
