2021-01-30 09:43:23, INFO: Using device: cuda:0
2021-01-30 09:43:23, INFO: Policy: SARL w/ global state
2021-01-30 09:43:25, INFO: human number: 14
2021-01-30 09:43:25, INFO: Not randomize human's radius and preferred speed
2021-01-30 09:43:25, INFO: Training simulation: circle_crossing, test simulation: circle_crossing
2021-01-30 09:43:25, INFO: Square width: 10.0, circle width: 4.0
2021-01-30 09:43:25, INFO: Current learning rate: 0.010000
2021-01-30 10:38:41, INFO: TRAIN in episode 11 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.0941
2021-01-30 10:39:09, INFO: TRAIN in episode 12 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.0198
2021-01-30 10:39:31, INFO: TRAIN in episode 13 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.0679
2021-01-30 10:39:44, INFO: TRAIN in episode 14 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.1012
2021-01-30 10:40:09, INFO: TRAIN in episode 15 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.0457
2021-01-30 10:40:20, INFO: TRAIN in episode 16 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.1830
2021-01-30 10:40:34, INFO: TRAIN in episode 17 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.1008
2021-01-30 10:40:44, INFO: TRAIN in episode 18 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.1601
2021-01-30 10:41:08, INFO: TRAIN in episode 19 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.0636
2021-01-30 10:41:38, INFO: TRAIN in episode 20 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.0547
2021-01-30 10:42:10, INFO: TRAIN in episode 21 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.0519
2021-01-30 10:42:14, INFO: TRAIN in episode 22 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.1887
2021-01-30 10:42:21, INFO: TRAIN in episode 23 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.1839
2021-01-30 10:42:44, INFO: TRAIN in episode 24 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.0620
2021-01-30 10:42:55, INFO: TRAIN in episode 25 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.1757
2021-01-30 10:43:05, INFO: TRAIN in episode 26 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.1942
2021-01-30 10:43:08, INFO: TRAIN in episode 27 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.2569
2021-01-30 10:43:41, INFO: TRAIN in episode 28 has success rate: 1.00, collision rate: 0.00, nav time: 20.75, total reward: 0.0852
2021-01-30 10:43:58, INFO: TRAIN in episode 29 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.0673
2021-01-30 10:44:29, INFO: TRAIN in episode 30 has success rate: 1.00, collision rate: 0.00, nav time: 22.50, total reward: 0.0487
2021-01-30 10:44:48, INFO: TRAIN in episode 31 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.0727
2021-01-30 10:45:11, INFO: TRAIN in episode 32 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.0795
2021-01-30 10:45:35, INFO: TRAIN in episode 33 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.0742
2021-01-30 10:45:36, INFO: TRAIN in episode 34 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.2760
2021-01-30 10:45:52, INFO: TRAIN in episode 35 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.0829
2021-01-30 10:46:27, INFO: TRAIN in episode 36 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.0493
2021-01-30 10:46:33, INFO: TRAIN in episode 37 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.1984
2021-01-30 10:46:43, INFO: TRAIN in episode 38 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.1466
2021-01-30 10:47:01, INFO: TRAIN in episode 39 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.0443
2021-01-30 10:47:18, INFO: TRAIN in episode 40 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.0943
2021-01-30 10:47:44, INFO: TRAIN in episode 41 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.0431
2021-01-30 10:48:17, INFO: TRAIN in episode 42 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.0499
2021-01-30 10:48:21, INFO: TRAIN in episode 43 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.2879
2021-01-30 10:49:08, INFO: TRAIN in episode 44 has success rate: 1.00, collision rate: 0.00, nav time: 34.50, total reward: 0.0225
2021-01-30 10:49:14, INFO: TRAIN in episode 45 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.2461
2021-01-30 10:49:40, INFO: TRAIN in episode 46 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.0559
2021-01-30 10:50:44, INFO: TRAIN in episode 47 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.0018
2021-01-30 10:51:08, INFO: TRAIN in episode 48 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.0826
2021-01-30 10:51:17, INFO: TRAIN in episode 49 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.2388
2021-01-30 10:51:33, INFO: TRAIN in episode 50 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.0700
2021-01-30 10:51:53, INFO: TRAIN in episode 51 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.0841
2021-01-30 10:52:13, INFO: TRAIN in episode 52 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.0843
2021-01-30 10:52:37, INFO: TRAIN in episode 53 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.0938
2021-01-30 10:53:04, INFO: TRAIN in episode 54 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.0553
2021-01-30 10:53:30, INFO: TRAIN in episode 55 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.1027
2021-01-30 10:53:52, INFO: TRAIN in episode 56 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.0610
2021-01-30 10:54:16, INFO: TRAIN in episode 57 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.0544
2021-01-30 10:54:24, INFO: TRAIN in episode 58 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.2202
2021-01-30 10:54:54, INFO: TRAIN in episode 59 has success rate: 1.00, collision rate: 0.00, nav time: 21.00, total reward: 0.1123
2021-01-30 10:55:33, INFO: TRAIN in episode 60 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.0237
2021-01-30 10:55:40, INFO: TRAIN in episode 61 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.2201
2021-01-30 10:56:15, INFO: TRAIN in episode 62 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.0181
2021-01-30 10:57:42, INFO: TRAIN in episode 63 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.0005
2021-01-30 10:58:09, INFO: TRAIN in episode 64 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.0406
2021-01-30 10:58:41, INFO: TRAIN in episode 65 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.0441
2021-01-30 10:59:18, INFO: TRAIN in episode 66 has success rate: 1.00, collision rate: 0.00, nav time: 27.00, total reward: 0.0456
2021-01-30 10:59:51, INFO: TRAIN in episode 67 has success rate: 1.00, collision rate: 0.00, nav time: 23.50, total reward: 0.0727
2021-01-30 11:00:11, INFO: TRAIN in episode 68 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.1477
2021-01-30 11:03:35, INFO: TRAIN in episode 69 has success rate: 0.00, collision rate: 0.00, nav time: 150.00, total reward: 0.0000
2021-01-30 11:03:46, INFO: TRAIN in episode 70 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.2399
2021-01-30 11:04:22, INFO: TRAIN in episode 71 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.0380
2021-01-30 11:04:54, INFO: TRAIN in episode 72 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.0561
2021-01-30 11:05:11, INFO: TRAIN in episode 73 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.1000
2021-01-30 11:05:40, INFO: TRAIN in episode 74 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.0335
2021-01-30 11:08:04, INFO: TRAIN in episode 75 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.0417
2021-01-30 11:08:31, INFO: TRAIN in episode 76 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.0445
2021-01-30 11:08:51, INFO: TRAIN in episode 77 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.0784
2021-01-30 11:09:14, INFO: TRAIN in episode 78 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.0528
2021-01-30 11:09:24, INFO: TRAIN in episode 79 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.2296
2021-01-30 11:10:00, INFO: TRAIN in episode 80 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.0221
2021-01-30 11:10:20, INFO: TRAIN in episode 81 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.0591
2021-01-30 11:10:43, INFO: TRAIN in episode 82 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.2105
2021-01-30 11:10:45, INFO: TRAIN in episode 83 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.2434
2021-01-30 11:13:56, INFO: TRAIN in episode 84 has success rate: 0.00, collision rate: 0.00, nav time: 150.00, total reward: 0.0000
2021-01-30 11:14:18, INFO: TRAIN in episode 85 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.0627
2021-01-30 11:15:49, INFO: TRAIN in episode 86 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.0001
2021-01-30 11:15:51, INFO: TRAIN in episode 87 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.2290
2021-01-30 11:16:15, INFO: TRAIN in episode 88 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.0552
2021-01-30 11:16:25, INFO: TRAIN in episode 89 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.1800
2021-01-30 11:19:51, INFO: TRAIN in episode 90 has success rate: 0.00, collision rate: 0.00, nav time: 150.00, total reward: 0.0000
2021-01-30 11:23:11, INFO: TRAIN in episode 91 has success rate: 0.00, collision rate: 0.00, nav time: 150.00, total reward: 0.0000
2021-01-30 11:23:39, INFO: TRAIN in episode 92 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.0571
2021-01-30 11:24:11, INFO: TRAIN in episode 93 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.0299
2021-01-30 11:24:37, INFO: TRAIN in episode 94 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.0615
2021-01-30 11:25:00, INFO: TRAIN in episode 95 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.1261
2021-01-30 11:28:10, INFO: TRAIN in episode 96 has success rate: 0.00, collision rate: 0.00, nav time: 150.00, total reward: -0.0096
2021-01-30 11:28:11, INFO: TRAIN in episode 97 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.2310
2021-01-30 11:28:38, INFO: TRAIN in episode 98 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.0378
2021-01-30 11:29:24, INFO: TRAIN in episode 99 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.0280
2021-01-30 11:30:08, INFO: TRAIN in episode 100 has success rate: 1.00, collision rate: 0.00, nav time: 32.50, total reward: 0.0292
2021-01-30 11:33:18, INFO: TRAIN in episode 101 has success rate: 0.00, collision rate: 0.00, nav time: 150.00, total reward: -0.0278
2021-01-30 11:36:39, INFO: TRAIN in episode 102 has success rate: 0.00, collision rate: 0.00, nav time: 150.00, total reward: 0.0000
2021-01-30 11:36:56, INFO: TRAIN in episode 103 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.0501
2021-01-30 11:37:22, INFO: TRAIN in episode 104 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.0378
2021-01-30 11:40:41, INFO: TRAIN in episode 105 has success rate: 0.00, collision rate: 0.00, nav time: 150.00, total reward: 0.0000
2021-01-30 11:40:45, INFO: TRAIN in episode 106 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.2290
2021-01-30 11:44:14, INFO: TRAIN in episode 107 has success rate: 0.00, collision rate: 0.00, nav time: 150.00, total reward: -0.0022
2021-01-30 11:44:32, INFO: TRAIN in episode 108 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.0617
2021-01-30 11:45:19, INFO: TRAIN in episode 109 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.0097
2021-01-30 11:48:29, INFO: TRAIN in episode 110 has success rate: 0.00, collision rate: 0.00, nav time: 150.00, total reward: -0.0202
2021-01-30 11:48:31, INFO: TRAIN in episode 111 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.2327
2021-01-30 11:48:49, INFO: TRAIN in episode 112 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.1050
2021-01-30 11:49:02, INFO: TRAIN in episode 113 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.1324
2021-01-30 11:49:30, INFO: TRAIN in episode 114 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.0656
2021-01-30 11:50:01, INFO: TRAIN in episode 115 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.0727
2021-01-30 11:50:18, INFO: TRAIN in episode 116 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.0959
2021-01-30 11:50:23, INFO: TRAIN in episode 117 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.2317
2021-01-30 11:51:53, INFO: TRAIN in episode 118 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.0003
2021-01-30 11:52:13, INFO: TRAIN in episode 119 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.0734
2021-01-30 11:52:41, INFO: TRAIN in episode 120 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.0467
2021-01-30 11:52:56, INFO: TRAIN in episode 121 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.0836
2021-01-30 11:53:18, INFO: TRAIN in episode 122 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.0644
2021-01-30 11:53:42, INFO: TRAIN in episode 123 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.0564
2021-01-30 11:57:12, INFO: TRAIN in episode 124 has success rate: 0.00, collision rate: 0.00, nav time: 150.00, total reward: 0.0000
2021-01-30 11:57:35, INFO: TRAIN in episode 125 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.0583
2021-01-30 11:58:06, INFO: TRAIN in episode 126 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.0396
2021-01-30 12:01:30, INFO: TRAIN in episode 127 has success rate: 0.00, collision rate: 0.00, nav time: 150.00, total reward: 0.0000
2021-01-30 12:01:45, INFO: TRAIN in episode 128 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.1591
2021-01-30 12:05:14, INFO: TRAIN in episode 129 has success rate: 0.00, collision rate: 0.00, nav time: 150.00, total reward: 0.0000
2021-01-30 12:05:38, INFO: TRAIN in episode 130 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.0464
2021-01-30 12:05:58, INFO: TRAIN in episode 131 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.0692
2021-01-30 12:06:37, INFO: TRAIN in episode 132 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.0361
2021-01-30 12:07:09, INFO: TRAIN in episode 133 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.0235
2021-01-30 12:07:22, INFO: TRAIN in episode 134 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.1245
2021-01-30 12:07:37, INFO: TRAIN in episode 135 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.0688
2021-01-30 12:10:22, INFO: TRAIN in episode 136 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.0002
2021-01-30 12:10:26, INFO: TRAIN in episode 137 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.2166
2021-01-30 12:11:06, INFO: TRAIN in episode 138 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.0165
2021-01-30 12:11:15, INFO: TRAIN in episode 139 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.2980
2021-01-30 12:11:26, INFO: TRAIN in episode 140 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.2373
2021-01-30 12:11:48, INFO: TRAIN in episode 141 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.0629
2021-01-30 12:12:17, INFO: TRAIN in episode 142 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.0482
2021-01-30 12:12:19, INFO: TRAIN in episode 143 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.2135
2021-01-30 12:12:23, INFO: TRAIN in episode 144 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.2254
2021-01-30 12:13:53, INFO: TRAIN in episode 145 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.0002
2021-01-30 12:14:04, INFO: TRAIN in episode 146 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.0849
2021-01-30 12:17:21, INFO: TRAIN in episode 147 has success rate: 0.00, collision rate: 0.00, nav time: 150.00, total reward: 0.0000
2021-01-30 12:17:47, INFO: TRAIN in episode 148 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.1586
2021-01-30 12:18:10, INFO: TRAIN in episode 149 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.0561
2021-01-30 12:18:29, INFO: TRAIN in episode 150 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.0634
2021-01-30 12:18:57, INFO: TRAIN in episode 151 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.0462
2021-01-30 12:19:20, INFO: TRAIN in episode 152 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.0699
2021-01-30 12:19:40, INFO: TRAIN in episode 153 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.0855
2021-01-30 12:22:14, INFO: TRAIN in episode 154 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.0000
2021-01-30 12:22:17, INFO: TRAIN in episode 155 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.2834
2021-01-30 12:22:37, INFO: TRAIN in episode 156 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.0624
2021-01-30 12:23:07, INFO: TRAIN in episode 157 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.0231
2021-01-30 12:23:37, INFO: TRAIN in episode 158 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.0549
2021-01-30 12:24:05, INFO: TRAIN in episode 159 has success rate: 1.00, collision rate: 0.00, nav time: 21.50, total reward: 0.1062
2021-01-30 12:24:25, INFO: TRAIN in episode 160 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.0951
2021-01-30 12:24:53, INFO: TRAIN in episode 161 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.0409
2021-01-30 12:25:22, INFO: TRAIN in episode 162 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.0575
2021-01-30 12:25:47, INFO: TRAIN in episode 163 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.0376
2021-01-30 12:26:03, INFO: TRAIN in episode 164 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.0899
2021-01-30 12:26:35, INFO: TRAIN in episode 165 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.0355
2021-01-30 12:27:03, INFO: TRAIN in episode 166 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.0200
2021-01-30 12:27:23, INFO: TRAIN in episode 167 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.0640
2021-01-30 12:27:25, INFO: TRAIN in episode 168 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.2795
2021-01-30 12:27:52, INFO: TRAIN in episode 169 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.0585
2021-01-30 12:31:09, INFO: TRAIN in episode 170 has success rate: 0.00, collision rate: 0.00, nav time: 150.00, total reward: 0.0000
2021-01-30 12:32:20, INFO: TRAIN in episode 171 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.0016
2021-01-30 12:32:52, INFO: TRAIN in episode 172 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.0290
2021-01-30 12:32:58, INFO: TRAIN in episode 173 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.1991
2021-01-30 12:33:26, INFO: TRAIN in episode 174 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.0474
2021-01-30 12:33:52, INFO: TRAIN in episode 175 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.0920
2021-01-30 12:35:03, INFO: TRAIN in episode 176 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.0013
2021-01-30 12:35:24, INFO: TRAIN in episode 177 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.0543
2021-01-30 12:35:34, INFO: TRAIN in episode 178 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.1886
2021-01-30 12:36:16, INFO: TRAIN in episode 179 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.0132
2021-01-30 12:36:35, INFO: TRAIN in episode 180 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.0439
2021-01-30 12:37:05, INFO: TRAIN in episode 181 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.0615
2021-01-30 12:37:32, INFO: TRAIN in episode 182 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.0519
2021-01-30 12:37:50, INFO: TRAIN in episode 183 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.0676
2021-01-30 12:38:17, INFO: TRAIN in episode 184 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.0876
2021-01-30 12:38:37, INFO: TRAIN in episode 185 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.0559
2021-01-30 12:39:01, INFO: TRAIN in episode 186 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.1009
2021-01-30 12:39:30, INFO: TRAIN in episode 187 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.0792
2021-01-30 12:42:46, INFO: TRAIN in episode 188 has success rate: 0.00, collision rate: 0.00, nav time: 150.00, total reward: 0.0000
2021-01-30 12:42:53, INFO: TRAIN in episode 189 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.2629
2021-01-30 12:42:54, INFO: TRAIN in episode 190 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.2437
2021-01-30 12:46:34, INFO: TRAIN in episode 191 has success rate: 0.00, collision rate: 0.00, nav time: 150.00, total reward: 0.0000
2021-01-30 12:46:39, INFO: TRAIN in episode 192 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.2450
2021-01-30 12:47:10, INFO: TRAIN in episode 193 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.0592
2021-01-30 12:47:31, INFO: TRAIN in episode 194 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.0692
2021-01-30 12:48:07, INFO: TRAIN in episode 195 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.0203
2021-01-30 12:48:30, INFO: TRAIN in episode 196 has success rate: 0.00, collision rate: 1.00, nav time: 150.00, total reward: -0.0375
