,robot_x,robot_y,local_ppl_cnt
0,1.5308084989341915e-17,-3.75,0
1,3.061616997868383e-17,-3.5,0
2,4.592425496802574e-17,-3.25,1
3,6.123233995736766e-17,-3.0,1
4,7.654042494670958e-17,-2.75,1
5,9.18485099360515e-17,-2.5,1
6,1.0715659492539341e-16,-2.25,3
7,1.2246467991473532e-16,-2.0,3
8,1.3777276490407724e-16,-1.75,3
9,1.5308084989341916e-16,-1.5,4
10,1.6838893488276108e-16,-1.25,5
11,1.83697019872103e-16,-1.0,5
12,1.990051048614449e-16,-0.75,5
13,2.1431318985078683e-16,-0.5,5
14,2.2962127484012875e-16,-0.25,5
15,2.2962127483972672e-16,-0.2499999999975,5
16,2.296212748393247e-16,-0.249999999995,4
17,2.296212748389227e-16,-0.2499999999925,5
18,2.2962127483852065e-16,-0.24999999999,5
19,2.2962127483811863e-16,-0.2499999999875,5
